2.698404501,-1.450294292,-2.12801209,2.034640034,-2.460749604,-2.818923593,2.341870796,-2.592917345,-2.739642572,1.268718053,0.438110635,2.6001684,0.681276759,0.747888638,-1.513718443,1.071489042,-0.089285,1.297496188,1.676882064,-1.299486171,0.641129576,-2.940561801,-0.36756634,1.119198724,-0.441387075,2.583076087,2.949738364,0.349142211,-2.863191218,-2.813449355,1.854832239,1.576352359,0.798350318,-1.849050898,-2.669808133,-1.187694204,1.509359885,0.619799301,-1.911847031,0.06365444,-0.150525651,-1.469551341,1.425973012,0.524485148,2.013320828,1.506235011,-0.053269879,1.799188073,0.779684621,0.829241463,-2.574307927,1.414133984,-1.138340681,-0.598128389,0.770741152,-0.907026921,2.018222784,-2.905283775,2.719512202,1.348065587,-0.761819283,-1.69299368,2.784385005,0.881905869,-1.947882629,2.11550405,-1.196711105,-2.687252102,2.948464757,2.661268935,2.059570012,0.213310283,0.026630217,0.810292539,-2.83367039,1.486939399,1.77565721,0.116190645,1.419867029,-0.71729009,0.990541399,1.896085104,1.181335013,-1.58840891,1.641236765,0.888895619,-2.366459245,-0.077063169,-1.319944402,-1.737210284,0.053325015,-2.680019538,-2.374850636,0.267961687,0.317170767,-1.077228492,2.773770197,-1.550585631,-0.055021266,-1.105892152,0.753860942,-1.211949227,-1.347747285,-0.59427679,0.997382374,-1.591519681,1.830813134,-2.364472825,1.162873387,-1.446163519,1.239450301,2.377072694,2.746224715,0.350432881,-1.408452977,1.162804268
-0.574548152,-2.660814795,-1.74943608,0.191939821,-0.785296796,-0.978398631,2.935793919,0.760555496,-0.13819521,1.102084621,-2.615614046,-1.890209826,0.005751948,0.077951424,1.139086101,-2.776518473,-1.994154885,-1.702407184,0.432987909,0.125619249,0.770067253,-2.533561769,-1.764405389,2.208049932,1.898779117,-2.391985768,2.688642787,-1.263069391,-2.835516331,0.229606941,1.78728174,0.02284286,-0.904016823,1.369236605,0.630254063,2.448972707,-2.316292046,-2.03826342,0.107329102,0.203701753,-0.533250508,0.110511908,1.498471241,-1.792557386,-2.228588147,-0.658046671,0.477600663,1.126662524,0.177857048,-0.512079644,0.050702155,2.506359142,1.977637068,-1.406466957,0.838728332,-2.450229441,-2.048025608,2.558031094,0.902994591,-2.043856154,-1.296813002,-0.390726054,2.08771943,-1.340209121,-1.299104331,0.327216464,-0.819632236,0.71245516,-0.632618562,0.437122367,1.253608267,-1.138825018,1.354380431,2.919243055,0.878662832,-0.788378211,2.29889313,-0.574168312,-1.410504157,1.757339317,-0.440252175,-0.047883835,-1.819591953,0.412403508,2.8499448,-2.356447123,1.377338525,-1.975010833,0.845320747,-2.428623486,1.763476679,-1.296609492,2.504204784,-0.148254441,1.351740419,-0.996087817,-2.99348679,-1.158123647,0.211167735,-1.69342457,-1.918740082,0.672469327,1.343301254,2.911900243,-2.993898759,-1.339241536,-0.06170993,1.563199228,2.374197688,-1.424202849,-0.11408074,0.227391981,2.38327311,2.389205481,1.52482538,1.732279763
-1.852136763,-1.338647492,-2.454266964,0.060090397,2.801734057,-1.583872763,1.852434027,0.45622366,1.216828449,-2.484104415,2.340084068,-0.802140196,-0.563450477,2.669881049,2.210664456,-0.843702148,-1.355594056,1.796240223,-0.341388113,0.392571241,-2.697842627,-2.177648358,-1.009585932,-0.657057323,-1.53423222,1.090797636,1.039182523,1.112227057,1.121369061,-0.512402844,-1.414256496,-1.749566553,-2.259339541,0.978230765,-2.733404161,-0.435915082,-1.00716842,1.563635788,1.5448212,-0.162174085,-2.138591269,2.520808011,0.311615927,-1.83804764,2.467426132,-2.266837176,2.384560575,-2.014888178,-2.407062309,-0.668216465,-1.50158703,-0.731717044,0.26953346,-0.153499409,-0.068391504,2.269542297,-2.44109958,0.320811634,1.933951717,0.550184236,-2.695903735,-2.804076482,-2.971232718,1.156972759,-1.293259083,-0.905225981,-2.856849,0.401778912,0.14030555,-2.509062533,-1.438529806,-2.390779634,2.627917833,-2.167331112,-1.699115391,-1.78282898,0.100717271,2.119822173,-0.808972946,1.541093075,-2.30392305,0.456681879,-0.79822389,-2.690838121,1.616895979,1.113768605,1.036184488,0.8062143,0.968991094,-0.601429464,-2.957414081,-0.749500191,-0.091158633,1.998517729,1.215482985,-1.343982479,-0.8750311,-0.96908254,0.895922892,-0.250132123,-2.449775805,1.153008372,1.359614494,-2.74032509,-0.585210243,-1.053354384,-2.869878913,-0.063365743,2.514314667,2.263669223,-1.599669862,2.242661545,2.76121012,1.28391597,-2.732622533,0.917824385
1.177526572,2.647979336,-0.297784413,0.957205997,0.279511825,-1.59115436,-1.928882182,2.750239332,1.578097725,-0.478701991,-0.363931862,-2.377327516,-1.383057421,1.409030993,-0.130612291,-2.205563114,-2.038680216,-1.40669929,0.117204394,-2.295594083,-2.020157063,1.59792131,2.689902038,0.375925673,-0.598825617,2.796343734,-0.435582786,-1.745330433,-0.973467133,-2.986655953,2.200179409,0.788843911,0.627628465,0.784751593,-2.395134337,-0.946012267,0.745765729,-1.691083635,0.703536066,1.398113226,0.356650742,-0.74972189,-1.793855872,2.738640688,1.963214093,2.831393939,-1.431092088,1.934242844,1.630144096,2.232854786,-2.504675031,1.808942333,2.988262694,1.082839015,-0.084742735,-0.43507134,-1.8333088,-1.709004519,0.223190732,-0.155395047,-1.068775949,0.797668132,1.985378773,-2.485204737,0.33388938,2.253924293,-1.615656391,-2.917881623,2.8177241,-0.707721028,-2.558201716,-0.91599856,0.980776212,-1.29664916,-2.292151028,2.678510949,-2.880873092,-2.028089259,-2.035245251,0.888158881,-1.326694546,-2.271761704,-1.633921085,2.06475447,2.042381502,-1.342539945,1.712770156,-2.000994009,-1.247011923,-2.184595662,0.061735521,1.443212479,-2.034810968,-2.27509184,1.576171752,2.05162769,1.276749284,-1.270347484,-1.426066501,-1.85403896,2.458605392,-0.217130349,0.693049282,-0.259109282,-2.074509338,1.114268724,-1.950153033,1.397611673,-2.160694627,1.951426763,2.821023787,2.135819123,0.369415701,-2.321382002,-0.443050475,1.969280064
-0.399503762,-1.601231567,-0.559398691,2.649231052,-1.378723197,0.141048024,-2.115870934,-0.998965127,-0.896460797,1.630246161,2.005809672,-1.286370003,-1.469582292,-0.963912915,0.705245316,-0.823366549,2.659214043,0.273952195,2.385213169,-0.852364809,1.044969401,-1.753731662,-1.871887234,2.638968463,1.459590531,0.081720059,0.342661569,0.145983333,2.556656989,1.212213093,1.287242133,-2.309991426,2.498038889,-0.914990278,2.876288566,2.536052665,0.415442625,-2.367139022,2.55332244,-1.15200042,0.124017889,1.854483787,2.374410687,-1.582675798,-1.438576083,-2.233825135,1.466453538,0.498096666,1.648232767,2.622057715,-2.104534651,-1.965470392,-2.414404809,-2.049586247,0.666248874,-0.348685098,-2.347881034,-2.992592317,-2.577689797,-0.802439746,-2.024653559,1.606377316,-2.113941727,-0.72777674,-1.619053206,0.82262588,-2.677237827,0.519784038,2.362984904,-0.879783072,0.635462372,-1.762570094,-2.208362113,-1.098928136,-0.692391742,-0.843471192,1.727226195,-1.248223492,2.418771761,-1.100777187,-2.528410063,2.545140473,2.281398288,-1.025499427,-2.989585988,-2.718114599,-1.447250871,1.376524483,1.77990273,-2.932319371,-0.258534834,-0.008952604,0.12566761,-1.568442551,-0.167191099,-1.412039375,2.724972447,0.165269213,-0.481110389,-0.004170053,0.112364358,1.35818621,-0.942333172,-0.380127042,-2.453700806,0.300275197,0.712693192,-2.969195889,1.316143971,-0.583587089,0.66413503,-2.578785471,2.364390268,-2.264517701,0.012871903,-2.683544935
0.264669075,2.09084074,-1.488211046,2.660510118,-0.003579312,-2.915247223,-1.02233354,2.775500816,2.498841551,-1.623217505,2.39385367,1.475597815,1.562979298,-0.908211052,-0.914961369,-1.800988443,-0.984655031,-0.117933501,2.634230581,1.561174805,0.40703626,2.606348767,2.295653785,-1.745961808,2.432358145,-2.610875926,-0.337296612,-1.003711417,-1.843621766,-2.313908221,-1.126285978,-2.066161139,-0.649148984,0.803905137,0.405272126,0.331855667,0.515343975,1.689999603,2.815180909,-2.692059864,-1.007742902,1.036119052,-0.352906343,-1.058247386,0.895173474,0.432322158,2.797276775,-0.702457372,-1.306522487,1.825478012,-2.6102861,-0.365374119,0.920893686,2.155744526,0.479097726,2.689926544,-1.95422979,0.326218638,-2.224547569,0.451930119,-0.098797181,-1.212746018,1.110819041,2.619312683,2.853749235,2.674565755,-0.064825787,0.841709359,-0.065249633,-1.574014733,0.600396356,1.305062666,0.801241682,-2.940593174,-1.895659899,-0.565425382,1.516159069,0.0919486,2.314443538,-0.99802435,-1.301531281,1.826429909,-2.16544947,-0.759492708,0.807528448,0.55994609,1.851471263,2.805825683,-2.365642844,2.995513003,2.181016588,2.835563911,0.993880904,2.896127296,0.902767228,-2.305820298,-1.097854671,1.691615321,0.108360754,2.341431724,-2.145795334,-2.789963173,-2.163828151,1.03955008,0.242078336,-0.068253301,-1.018084705,0.81747488,1.334525284,-2.705446031,-1.460928083,2.995707507,0.654471356,0.506808,1.921704573,2.104010682
2.748008026,1.921731057,-0.618056436,-2.692200687,-0.907406744,2.733936716,2.239172146,2.054842062,0.816060711,0.848521035,0.522104046,2.228361697,-2.710411371,-0.550943675,2.537783492,1.138691932,1.844261922,1.91651622,0.670471513,-0.845244461,-2.983210149,2.716088534,2.409085097,-1.416321394,-0.743665611,-0.840854429,1.203978902,-0.553251314,2.487063388,-2.489915994,1.665867711,-1.088990507,-2.256279184,-2.895150373,2.258316486,-2.932644012,2.665610455,2.725341036,1.866327087,0.17498138,-0.345582235,-2.854262917,2.81311662,-1.246891409,-2.304933573,-0.544731355,-0.16493364,-1.534685317,-0.759504066,-0.258627091,0.736741628,-2.956487356,-0.497471441,-2.604307961,2.369394909,-0.481000022,-0.463879924,2.981070383,1.868880542,-0.570971313,-2.344291296,1.369868295,-0.476699286,0.039754419,-1.938606668,0.497000634,2.107441508,1.256603503,-0.743805158,-0.734792407,-2.278708375,-2.941506117,0.055209902,2.270133505,0.331044449,1.540897499,0.711220659,0.417574703,0.989551281,-1.070440633,-2.770370399,2.455373587,-0.623041201,1.941696001,1.128564711,-1.400592167,1.413019924,-1.993552619,-2.557747719,1.585326705,0.937813769,1.74467439,-1.385669,-2.097203616,1.885747311,1.000854686,1.093877954,1.882288095,-0.517628422,1.013929398,-1.038086114,-1.455079334,1.803903941,1.64690236,1.824828971,1.287487921,-1.298058554,2.281111689,2.330189281,-0.330315922,-0.409780402,0.304730747,-2.449131946,-2.518178446,-1.474868911,1.496318997
-2.095303779,0.300490791,-1.490203793,-1.479834256,-1.596917383,2.354394623,2.973213347,-2.480278562,2.334606906,0.557132504,0.326445491,1.519215423,-1.640764445,0.418851242,-2.764465373,-2.136789813,1.257828831,0.778038245,-0.463621421,0.737332254,2.1201598,1.111951548,2.223869945,0.141398376,2.076851798,1.022810571,-2.872965465,1.726289467,-0.197672666,-2.426271254,-2.364926998,-0.554490839,-2.217473079,-0.295834198,0.062756249,-0.391423412,2.252764465,2.753038464,1.743753107,-0.354934589,-2.798538746,-0.823994992,-0.78999931,-1.031139204,2.440459185,1.879639472,2.715237593,-1.803523566,1.103709609,-0.919400959,1.235982117,-1.641822278,1.867499415,2.133413189,0.446375182,-0.184825595,-2.43563333,-2.660604839,-1.302983881,1.253989083,-1.645889921,0.449789859,-0.234286021,0.598766807,1.672095614,0.096285732,-2.937901663,1.632068602,0.215163718,1.037392704,-0.680901202,0.88698199,1.181412786,1.722004695,0.225315642,0.156642012,0.583587338,-1.814645279,0.123569333,-2.184511589,-0.43367931,2.95943699,-1.929876991,-2.892609294,0.774057744,1.147510023,0.741467494,-1.282482045,1.842337506,2.306854781,-1.584406609,-2.438435937,-2.7879407,2.074765672,2.271045712,2.000591528,1.543995557,2.178775027,2.164057443,0.312273424,0.419058818,-1.042957032,1.814494184,-0.865147407,-1.061183929,2.226984893,-2.839146565,0.629394932,-2.650146733,-2.168167874,1.125660351,-2.174057642,2.36963952,0.531250118,-0.045087468,1.879842654
2.37879384,2.444942607,0.24681715,2.638470648,-0.821745691,0.803279193,0.483258651,2.663360119,-1.581890408,-2.936076062,0.035874009,-1.286546256,0.227247455,-0.568090756,-0.279515315,-0.449033226,-1.365633411,1.02406751,-2.091216641,2.337995399,0.873746553,-1.828624011,-1.26053957,-2.670443416,0.880389997,-0.739481035,1.665375761,-0.544002256,0.23165629,-0.958046487,2.956981239,-2.037064149,1.882148241,1.90693745,-1.645328026,-2.69324336,2.49613168,-2.617498161,-2.329046095,1.302103758,-1.512959125,-1.085391124,1.677175581,-1.223030671,2.473517084,-2.824493197,-0.879600735,2.166737493,-2.12123114,-0.124506959,-0.558923992,-0.230959587,2.269095742,0.856785933,-2.950225287,1.680658239,0.992255624,-2.275864212,-2.186381617,-0.456295944,2.38374452,-0.911535197,-0.70486403,1.853351999,1.787679723,0.874312987,-1.044305978,2.618459155,-1.030684751,1.941232451,2.782890832,1.529739437,-1.875930176,1.402329259,0.849823503,-2.290972912,-1.29184022,0.170820469,2.201688478,-2.556137307,-2.027931114,-0.662346849,0.719942023,0.943627442,-2.820919538,0.664417087,1.47934169,-1.945133915,2.19321944,2.069542785,0.63120662,2.385731246,1.889735327,-2.711894462,0.386362602,1.144731199,-2.462512483,2.202072788,-0.860141365,2.0234413,0.719027392,1.900537011,-1.64874991,-0.251027962,-2.989642605,-2.682346249,2.087503397,-2.968044341,2.700243918,-2.000446946,-0.759917523,-1.387979361,0.576359458,-0.593808624,1.192883256,-2.768567364
-0.58620661,2.353810494,-0.889701009,-0.347943951,0.481095275,1.158197334,0.612082675,0.281322529,1.734586702,-0.613690142,2.80306404,0.243722761,-0.642234853,-0.674601851,1.310389019,2.594031482,2.058016775,2.249248236,1.442449871,2.65074861,-1.242431783,-1.873197442,0.608897675,1.847272552,2.451130824,-0.674468032,0.551225238,0.561803822,2.55137253,-2.474938482,2.777230013,-0.428691692,2.060126252,0.312481059,-2.341232636,2.697279422,1.738213061,-1.57013534,0.614665434,0.475236709,-0.847092232,2.553074235,-1.423514352,-0.32299164,-1.562936059,2.390752997,-0.133636454,1.834906797,1.254249279,-2.051804671,-2.891124541,0.640118201,-0.877492677,-0.297968799,-0.868312262,1.425357256,1.196294642,-1.792335535,-1.004726163,1.639218946,1.37942631,-0.136020879,-2.837853407,1.031537897,-0.687180366,2.829839979,-0.745781002,2.0852935,-2.461694062,-0.445781231,-0.082071636,-1.743423324,0.968731901,-0.758331297,-2.542782063,-0.960174351,-1.962633703,2.326757072,0.736822427,-0.666752924,-0.635302383,-0.153481508,-0.770902589,0.02769262,2.859914936,0.671810608,-1.863434687,-0.406987525,-0.090964526,-1.177321377,-1.510975072,2.942645963,0.52035624,0.812612416,2.612550479,-1.6534802,-2.545729219,-0.567032228,0.752759902,-1.42557806,-2.334047449,2.761678811,-1.11223744,-0.261351621,-0.417027145,-1.80453823,-2.583754737,0.171265164,-2.879524457,-2.449678895,1.528548866,-0.523861028,-2.785982071,-0.641635001,2.97234719,-2.826609794
